week_start,ticker,entry_date,exit_date,entry_price,exit_price,stop_price,target_price,shares,risk_per_share,pnl_dollars,r_multiple,exit_reason,ret_1w,ret_3w,rsi_14,atr_14,signal_score
2025-03-03,SOLV,2025-03-03,2025-03-06,79.8398,76.0496,76.1258,87.2678,9,3.714,-34.11,-1.0205,stop,0.092167,0.066462,65.8537,2.476,0.954438
2025-03-03,EIX,2025-03-03,2025-03-07,54.7047,56.3436,52.0518,60.0104,13,2.6529,21.31,0.6178,time,0.043512,0.064321,66.3411,1.7686,0.91716
2025-03-03,HII,2025-03-03,2025-03-04,178.8086,170.6418,170.8126,194.8008,4,7.9961,-32.67,-1.0214,stop,0.031065,0.099092,57.8481,5.3307,0.915976
2025-03-10,DG,2025-03-10,2025-03-12,81.8217,77.0571,77.1342,91.1967,7,4.6875,-33.35,-1.0165,stop,0.103262,0.123558,69.3656,3.125,0.993706
2025-03-10,CAG,2025-03-10,2025-03-12,27.6676,26.1939,26.2201,30.5626,24,1.4475,-35.37,-1.0181,stop,0.066171,0.090072,62.8798,0.965,0.972028
2025-03-10,SWKS,2025-03-10,2025-03-11,71.8918,68.4301,68.4986,78.6782,10,3.3932,-34.62,-1.0202,stop,0.089259,0.097159,68.453,2.2621,0.971329
2025-03-10,GIS,2025-03-10,2025-03-11,65.4053,62.1685,62.2307,71.7546,11,3.1746,-35.61,-1.0196,stop,0.064005,0.083305,68.8165,2.1164,0.963636
2025-03-10,CPB,2025-03-10,2025-03-11,42.3323,40.0197,40.0598,46.8773,15,2.2725,-34.69,-1.0176,stop,0.043684,0.08288,63.4535,1.515,0.951748
2025-03-17,CINF,2025-03-17,2025-03-21,145.1951,145.4744,139.7404,156.1043,6,5.4546,1.68,0.0512,time,0.038797,0.075847,65.1282,3.6364,0.962162
2025-03-17,LUV,2025-03-17,2025-03-21,31.7317,34.7952,29.831,35.5331,18,1.9007,55.14,1.6117,time,0.086644,0.064408,57.9176,1.2671,0.961622
2025-03-17,BRK-B,2025-03-17,2025-03-21,515.1346,521.3881,498.8285,547.7468,2,16.3061,12.51,0.3835,time,0.038295,0.074905,61.2925,10.8707,0.944865
2025-03-17,CB,2025-03-17,2025-03-21,293.2329,291.1386,283.1379,313.423,3,10.095,-6.28,-0.2075,time,0.025716,0.099944,67.5145,6.73,0.938378
2025-03-17,ED,2025-03-17,2025-03-21,106.5164,107.6922,102.3657,114.8178,8,4.1507,9.41,0.2833,time,0.026727,0.082943,63.7291,2.7671,0.925405
2025-03-24,EXE,2025-03-24,2025-03-28,108.138,110.8291,103.3498,117.7145,7,4.7882,18.84,0.562,time,0.046296,0.085659,68.7344,3.1921,0.968041
2025-03-24,BA,2025-03-24,2025-03-28,182.212,173.1367,171.5867,203.4627,3,10.6254,-27.23,-0.8541,time,0.100735,0.019928,56.6038,7.0836,0.926804
2025-03-24,COR,2025-03-24,2025-03-28,268.5483,274.9348,260.099,285.4468,4,8.4493,25.55,0.7559,time,0.036269,0.054784,66.8815,5.6329,0.921649
2025-03-24,CTRA,2025-03-24,2025-03-28,28.7487,28.6014,27.5241,31.198,28,1.2246,-4.13,-0.1203,time,0.03945,0.064098,69.0625,0.8164,0.920103
2025-03-24,TKO,2025-03-24,2025-03-28,150.7906,149.5503,141.7296,168.9128,3,9.0611,-3.72,-0.1369,time,0.073485,-0.005045,52.5309,6.0407,0.877835
2025-03-31,DLTR,2025-03-31,2025-04-04,72.6025,66.3122,66.3786,85.0504,5,6.2239,-31.45,-1.0107,stop,0.089888,0.054501,57.4141,4.1493,0.984461
2025-03-31,ORLY,2025-03-31,2025-04-04,94.5852,92.5653,91.7178,100.3199,12,2.8674,-24.24,-0.7044,time,0.051871,0.067884,63.3046,1.9116,0.961905
2025-03-31,PPL,2025-03-31,2025-04-04,35.9659,35.0747,35.1099,37.6781,40,0.8561,-35.65,-1.041,stop,0.02733,0.048136,65.6455,0.5707,0.938847
2025-03-31,CBOE,2025-03-31,2025-04-04,223.6534,215.4021,215.6177,239.7249,4,8.0357,-33.01,-1.0268,stop,0.03683,0.045446,54.1876,5.3571,0.921805
2025-03-31,MRSH,2025-03-31,2025-04-04,243.8736,238.7104,238.9493,253.7222,7,4.9243,-36.14,-1.0485,stop,0.04339,0.029301,62.5152,3.2829,0.918797
2025-04-07,MCK,2025-04-07,2025-04-11,663.8632,688.6706,640.5007,710.5882,1,23.3625,24.81,1.0618,time,0.022528,0.050244,62.9389,15.575,0.989189
2025-04-07,AMT,2025-04-07,2025-04-08,217.5674,209.077,209.2863,234.1295,4,8.2811,-33.96,-1.0253,stop,0.021386,0.043806,58.8458,5.5207,0.981081
2025-04-07,TJX,2025-04-07,2025-04-11,120.16,128.0218,115.7168,129.0465,7,4.4432,55.03,1.7694,time,0.033415,0.07858,66.7986,2.9621,0.97027
2025-04-07,UNH,2025-04-07,2025-04-08,513.9134,547.2228,496.9849,547.7706,2,16.9286,66.62,1.9676,target,0.01746,0.074491,68.3129,11.2857,0.966667
2025-04-07,CNC,2025-04-07,2025-04-11,61.7016,63.7961,59.0456,67.0138,13,2.6561,27.23,0.7886,time,0.031479,0.064272,61.1804,1.7707,0.927027
2025-04-14,HII,2025-04-14,2025-04-17,216.9067,219.2605,203.4013,243.9174,2,13.5054,4.71,0.1743,time,0.166477,0.070829,57.5156,9.0036,0.984566
2025-04-14,LHX,2025-04-14,2025-04-17,221.8616,218.0018,210.5731,244.4388,3,11.2886,-11.58,-0.3419,time,0.098832,0.067555,61.9058,7.5257,0.953698
2025-04-14,HUBB,2025-04-14,2025-04-17,358.398,338.631,330.5302,414.1338,1,27.8679,-19.77,-0.7093,time,0.118662,0.044538,51.6249,18.5786,0.953055
2025-04-14,CPRT,2025-04-14,2025-04-17,60.2702,59.6203,57.0431,66.7245,10,3.2271,-6.5,-0.2014,time,0.09778,0.115793,67.9699,2.1514,0.949839
2025-04-14,FAST,2025-04-14,2025-04-17,40.4054,40.7492,38.2047,44.8068,15,2.2007,5.16,0.1562,time,0.08358,0.079085,58.4862,1.4671,0.942122
2025-04-21,HII,2025-04-21,2025-04-25,218.5383,225.824,204.119,247.3769,2,14.4193,14.57,0.5053,time,0.092538,0.080384,59.7871,9.6129,0.959756
2025-04-21,LLY,2025-04-21,2025-04-25,842.3515,883.6554,773.553,979.9486,1,68.7986,41.3,0.6004,time,0.165139,0.02226,52.4375,45.8657,0.954268
2025-04-21,SBAC,2025-04-21,2025-04-25,229.6895,221.8679,215.5852,257.898,2,14.1043,-15.64,-0.5546,time,0.079453,0.058601,60.3594,9.4029,0.951829
2025-04-21,PM,2025-04-21,2025-04-25,163.9238,170.0698,155.9255,179.9202,4,7.9982,24.58,0.7684,time,0.079645,0.0529,59.7387,5.3321,0.946341
2025-04-21,NEM,2025-04-21,2025-04-23,57.057,53.0803,53.1334,64.9041,8,3.9236,-31.81,-1.0135,stop,0.081272,0.138252,68.797,2.6157,0.937195
2025-04-28,HAS,2025-04-28,2025-05-02,61.1411,61.6882,56.0186,71.3861,6,5.1225,3.28,0.1068,time,0.158405,0.109111,62.9945,3.415,0.992571
2025-04-28,GOOGL,2025-04-28,2025-05-02,162.5924,163.866,152.146,183.4853,3,10.4464,3.82,0.1219,time,0.071447,0.074575,64.8619,6.9643,0.94
2025-04-28,GOOG,2025-04-28,2025-05-02,164.4243,165.6442,153.9805,185.3118,3,10.4438,3.66,0.1168,time,0.068401,0.073511,64.3762,6.9625,0.930857
2025-04-28,CRH,2025-04-28,2025-05-02,92.5424,98.4115,85.6574,106.3124,5,6.885,29.35,0.8524,time,0.090737,0.070527,68.4647,4.59,0.925143
2025-04-28,URI,2025-04-28,2025-05-02,634.3737,664.7346,577.8002,747.5209,1,56.5736,30.36,0.5367,time,0.071175,0.071773,63.8132,37.7157,0.905143
2025-05-05,EME,2025-05-05,2025-05-09,426.7063,438.9906,400.7274,478.6641,1,25.9789,12.28,0.4729,time,0.04863,0.146562,68.4541,17.3193,0.930612
2025-05-05,DAL,2025-05-05,2025-05-09,43.7937,49.0568,41.1377,49.1059,13,2.6561,68.42,1.9815,target,0.063011,0.122967,67.0082,1.7707,0.927211
2025-05-05,META,2025-05-05,2025-05-09,591.8112,591.8975,556.6094,662.2148,1,35.2018,0.09,0.0025,time,0.090906,0.092863,64.672,23.4679,0.913605
2025-05-05,CCL,2025-05-05,2025-05-09,19.1391,20.1698,17.922,21.5734,28,1.2171,28.86,0.8468,time,0.05215,0.111932,69.574,0.8114,0.898639
2025-05-05,ETN,2025-05-05,2025-05-09,296.4662,309.5601,280.1119,329.1748,2,16.3543,26.19,0.8006,time,0.037705,0.107085,67.072,10.9029,0.887075
2025-05-12,FSLR,2025-05-12,2025-05-13,149.0889,174.2153,136.4386,174.3897,2,12.6504,50.25,1.9862,target,0.077677,0.099234,63.7336,8.4336,0.975814
2025-05-12,OXY,2025-05-12,2025-05-16,44.1641,42.997,42.2666,47.9591,18,1.8975,-21.01,-0.6151,time,0.038168,0.061697,66.0532,1.265,0.915349
2025-05-12,ZTS,2025-05-12,2025-05-16,161.191,162.877,154.1732,175.2267,4,7.0179,6.74,0.2402,time,0.011623,0.071299,67.6722,4.6786,0.909767
2025-05-12,SWK,2025-05-12,2025-05-16,70.5705,71.3885,66.7016,78.3084,9,3.8689,7.36,0.2114,time,0.02085,0.095438,68.3353,2.5793,0.907907
2025-05-12,MNST,2025-05-12,2025-05-16,61.5715,62.7971,59.6558,65.4029,18,1.9157,22.06,0.6398,time,0.01582,0.044342,67.4854,1.2771,0.900465
2025-05-19,EXPD,2025-05-19,2025-05-22,117.1971,112.3553,112.4678,126.6556,7,4.7293,-33.89,-1.0238,stop,0.084601,0.089796,66.2728,3.1529,0.952263
2025-05-19,AMAT,2025-05-19,2025-05-23,162.7025,157.3525,154.3518,179.404,4,8.3507,-21.4,-0.6407,time,0.064006,0.092511,66.7802,5.5671,0.931687
2025-05-19,EL,2025-05-19,2025-05-23,64.5245,63.6263,60.9845,71.6045,9,3.54,-8.08,-0.2537,time,0.068536,0.097323,69.2406,2.36,0.921811
2025-05-19,HUBB,2025-05-19,2025-05-23,386.9265,390.1994,371.258,418.2637,2,15.6686,6.55,0.2089,time,0.099518,0.089984,68.7063,10.4457,0.906996
2025-05-19,COF,2025-05-19,2025-05-21,195.9858,187.1295,187.3169,213.3236,4,8.6689,-35.42,-1.0216,stop,0.050384,0.079297,69.6076,5.7793,0.883128
2025-06-02,PLTR,2025-06-02,2025-06-05,131.5664,122.5096,122.6322,149.4349,3,8.9342,-27.17,-1.0137,stop,0.077602,0.106001,68.3943,5.9561,0.937
2025-06-02,RCL,2025-06-02,2025-06-06,255.0148,276.0637,243.4755,278.0933,3,11.5393,63.15,1.8241,time,0.077894,0.103633,66.6854,7.6929,0.9355
2025-06-02,AIZ,2025-06-02,2025-06-06,201.1009,203.2665,193.5687,216.1652,4,7.5321,8.66,0.2875,time,0.051601,0.041617,57.6801,5.0214,0.918
2025-06-02,HST,2025-06-02,2025-06-06,15.4354,15.7442,14.8022,16.7018,55,0.6332,16.99,0.4877,time,0.044504,0.043098,60.5882,0.4221,0.916
2025-06-02,LUV,2025-06-02,2025-06-06,33.4835,33.4465,31.9106,36.6292,22,1.5729,-0.81,-0.0235,time,0.069529,0.074348,67.4603,1.0486,0.902
2025-06-09,BXP,2025-06-09,2025-06-10,74.5144,71.6431,71.7148,80.1137,12,2.7996,-34.46,-1.0256,stop,0.100847,0.106599,69.7484,1.8664,0.981266
2025-06-09,WST,2025-06-09,2025-06-13,225.8656,221.6881,217.7999,241.9971,4,8.0657,-16.71,-0.5179,time,0.065639,0.066499,61.1527,5.3771,0.955949
2025-06-09,RCL,2025-06-09,2025-06-10,278.0878,266.7272,266.9942,300.2749,3,11.0936,-34.08,-1.0241,stop,0.075378,0.104874,65.3869,7.3957,0.955443
2025-06-09,NTAP,2025-06-09,2025-06-10,107.0269,102.7787,102.8816,115.3176,8,4.1454,-33.99,-1.0248,stop,0.071501,0.064416,67.439,2.7636,0.950886
2025-06-09,IQV,2025-06-09,2025-06-13,154.4143,156.7331,147.7146,167.8135,5,6.6996,11.59,0.3461,time,0.085441,0.084669,63.4485,4.4664,0.943797
2025-06-16,NEM,2025-06-16,2025-06-20,56.9269,58.1718,54.5772,61.6262,14,2.3496,17.43,0.5298,time,0.105806,0.099715,64.4853,1.5664,0.985676
2025-06-16,TRGP,2025-06-16,2025-06-20,173.7636,170.4893,166.9289,187.4329,5,6.8346,-16.37,-0.4791,time,0.04614,0.098812,68.0321,4.5564,0.966048
2025-06-16,BG,2025-06-16,2025-06-20,81.7517,85.2946,78.7538,87.7474,11,2.9979,38.97,1.1818,time,0.092019,0.046401,60.3762,1.9986,0.952255
2025-06-16,PLTR,2025-06-16,2025-06-20,140.17,137.1627,130.1822,160.1457,3,9.9879,-9.02,-0.3011,time,0.075791,0.123559,65.3519,6.6586,0.951724
2025-06-16,SLB,2025-06-16,2025-06-20,36.1761,35.8042,34.8197,38.889,25,1.3564,-9.3,-0.2742,time,0.071745,0.075556,69.469,0.9043,0.94748
2025-06-23,KR,2025-06-23,2025-06-27,72.1921,71.3486,70.0214,76.5336,16,2.1707,-13.5,-0.3886,time,0.10621,0.074981,65.6616,1.4471,0.984022
2025-06-23,MPC,2025-06-23,2025-06-24,170.7506,164.2519,164.4163,183.4191,5,6.3343,-32.49,-1.026,stop,0.024535,0.057529,65.1154,4.2229,0.921212
2025-06-23,EXE,2025-06-23,2025-06-26,122.0319,117.5628,117.6805,130.7347,8,4.3514,-35.75,-1.027,stop,0.061674,0.055066,62.5318,2.9009,0.919559
2025-06-23,NEM,2025-06-23,2025-06-27,58.4184,56.7032,55.9048,63.4455,13,2.5136,-22.3,-0.6823,time,0.041309,0.10872,69.7208,1.6757,0.919008
2025-06-23,HII,2025-06-23,2025-06-27,236.0458,238.4113,227.2376,253.6622,3,8.8082,7.1,0.2686,time,0.023656,0.048552,66.4753,5.8721,0.916804
2025-06-30,NKE,2025-06-30,2025-07-03,71.5214,76.3136,67.8722,78.82,9,3.6493,43.13,1.3132,time,0.204884,0.149513,69.5266,2.4329,0.998504
2025-06-30,BX,2025-06-30,2025-07-03,152.5324,154.9749,146.8142,163.9688,6,5.7182,14.65,0.4271,time,0.097465,0.096908,67.3052,3.8121,0.954613
2025-06-30,AMAT,2025-06-30,2025-07-03,183.9838,190.859,176.637,198.6774,4,7.3468,27.5,0.9358,time,0.08114,0.115841,69.5838,4.8979,0.954613
2025-06-30,CCL,2025-06-30,2025-07-03,27.3874,29.93,25.942,30.2781,24,1.4454,61.02,1.7592,time,0.146824,0.134888,66.7793,0.9636,0.949626
2025-06-30,APO,2025-06-30,2025-07-03,145.145,144.3255,139.2639,156.9071,5,5.8811,-4.1,-0.1393,time,0.062444,0.097022,65.6322,3.9207,0.940648
2025-07-07,MRNA,2025-07-07,2025-07-10,30.3804,34.1315,28.4877,34.1657,18,1.8927,67.52,1.9819,target,0.107117,0.098739,69.0073,1.2618,0.968044
2025-07-07,FDX,2025-07-07,2025-07-11,240.7405,235.8239,231.7255,258.7705,3,9.015,-14.75,-0.5454,time,0.091193,0.07692,67.6298,6.01,0.965289
2025-07-07,BLDR,2025-07-07,2025-07-11,126.8567,133.1467,119.7821,141.006,4,7.0746,25.16,0.8891,time,0.096913,0.112452,66.1277,4.7164,0.964187
2025-07-07,CDNS,2025-07-07,2025-07-11,327.1368,320.2794,316.1461,349.1182,3,10.9907,-20.57,-0.6239,time,0.07613,0.063835,69.284,7.3271,0.953719
2025-07-07,DD,2025-07-07,2025-07-11,30.6624,31.5542,29.6874,32.6125,35,0.975,31.21,0.9146,time,0.064088,0.062248,69.0751,0.65,0.929477
2025-07-14,PTC,2025-07-14,2025-07-18,183.183,199.4104,171.9362,205.6766,3,11.2468,48.68,1.4428,time,0.099614,0.161734,69.8237,7.4979,0.992857
2025-07-14,AES,2025-07-14,2025-07-18,12.5726,13.3566,11.6136,14.4904,36,0.9589,28.23,0.8177,time,0.092882,0.196768,68.5374,0.6393,0.967532
2025-07-14,DHI,2025-07-14,2025-07-15,136.136,129.7896,129.9196,148.5689,5,6.2164,-31.73,-1.0209,stop,0.037301,0.128133,69.4393,4.1443,0.953896
2025-07-14,GE,2025-07-14,2025-07-18,256.4462,263.0067,247.8308,273.6769,4,8.6154,26.24,0.7615,time,0.034592,0.082793,68.0216,5.7436,0.932468
2025-07-14,MPC,2025-07-14,2025-07-16,178.0679,172.1998,172.3722,189.4593,6,5.6957,-35.21,-1.0303,stop,0.021642,0.074304,69.6416,3.7971,0.919481
2025-07-21,ALB,2025-07-21,2025-07-25,79.9298,83.6563,74.0263,91.737,5,5.9036,18.63,0.6312,time,0.085799,0.208941,68.9731,3.9357,0.9776
2025-07-21,XYZ,2025-07-21,2025-07-25,78.6886,80.6593,74.906,86.2538,9,3.7826,17.74,0.521,time,0.1179,0.118415,63.8108,2.5217,0.975467
2025-07-21,ARES,2025-07-21,2025-07-22,183.8236,177.1836,177.361,196.7489,5,6.4626,-33.2,-1.0274,stop,0.032418,0.070189,64.8358,4.3084,0.927467
2025-07-21,AOS,2025-07-21,2025-07-24,70.6306,75.2331,68.2916,75.3084,14,2.3389,64.44,1.9678,target,0.017661,0.087057,68.5851,1.5593,0.8992
2025-07-21,AMD,2025-07-21,2025-07-22,157.7776,149.3278,149.4773,174.3783,4,8.3004,-33.8,-1.018,stop,0.07219,0.092637,65.2476,5.5336,0.885867
2025-07-28,WST,2025-07-28,2025-07-31,261.291,243.295,243.5385,296.796,1,17.7525,-18.0,-1.0137,stop,0.249514,0.185594,67.4877,11.835,0.991837
2025-07-28,DECK,2025-07-28,2025-07-29,118.6185,111.7245,111.8364,132.1828,5,6.7821,-34.47,-1.0165,stop,0.1466,0.100283,64.4758,4.5214,0.988338
2025-07-28,NEM,2025-07-28,2025-08-01,64.8848,62.5274,61.617,71.4205,10,3.2679,-23.57,-0.7214,time,0.129919,0.097663,64.6258,2.1786,0.980758
2025-07-28,TECH,2025-07-28,2025-07-31,58.8788,55.4644,55.5199,65.5967,10,3.3589,-34.14,-1.0165,stop,0.12995,0.106135,68.6214,2.2393,0.974344
2025-07-28,TMO,2025-07-28,2025-08-01,475.9154,462.577,449.209,529.3283,1,26.7064,-13.34,-0.4994,time,0.153273,0.114108,69.9558,17.8043,0.972012
2025-08-04,MPWR,2025-08-04,2025-08-08,792.2114,803.4857,748.6171,879.4,1,43.5943,11.27,0.2586,time,0.099261,0.067331,68.8406,29.0629,0.972702
2025-08-04,CVNA,2025-08-04,2025-08-08,370.0897,341.902,342.2443,425.7806,1,27.8455,-28.19,-1.0123,stop,0.107371,0.070154,57.9459,18.5636,0.952646
2025-08-04,APP,2025-08-04,2025-08-07,383.393,431.3686,359.1893,431.8004,1,24.2037,47.98,1.9822,target,0.041275,0.131513,60.8162,16.1358,0.952646
2025-08-04,DHI,2025-08-04,2025-08-08,150.16,156.3435,141.7943,166.8914,4,8.3657,24.73,0.7391,time,0.034269,0.098524,63.018,5.5771,0.929248
2025-08-04,EA,2025-08-04,2025-08-08,157.8777,167.4724,151.9313,169.7706,5,5.9464,47.97,1.6135,time,0.035601,0.056426,61.7689,3.9643,0.924234
2025-08-11,VTRS,2025-08-11,2025-08-14,9.6897,10.487,9.2858,10.4975,86,0.4039,68.57,1.974,target,0.101021,0.092342,65.1515,0.2693,0.976731
2025-08-11,MNST,2025-08-11,2025-08-15,64.4944,64.5754,62.1116,69.2601,14,2.3829,1.13,0.034,time,0.096069,0.096441,67.6985,1.5886,0.972853
2025-08-11,AAPL,2025-08-11,2025-08-15,228.1479,231.3584,220.0201,244.4036,4,8.1279,12.84,0.395,time,0.133264,0.08604,69.9174,5.4186,0.970083
2025-08-11,EA,2025-08-11,2025-08-15,170.7406,174.4953,164.1791,183.8634,5,6.5614,18.77,0.5722,time,0.067227,0.116781,67.2226,4.3743,0.960111
2025-08-11,PODD,2025-08-11,2025-08-15,307.4271,320.9487,293.8671,334.5471,2,13.56,27.04,0.9972,time,0.077884,0.080463,67.3021,9.04,0.951801
2025-08-18,UNH,2025-08-18,2025-08-22,313.4932,307.1126,294.1335,352.2125,1,19.3596,-6.38,-0.3296,time,0.211726,0.081655,58.1783,12.9064,0.982768
2025-08-18,FSLR,2025-08-18,2025-08-21,209.8897,196.8954,197.0925,235.484,2,12.7971,-25.99,-1.0154,stop,0.082859,0.078944,64.7877,8.5314,0.968668
2025-08-18,DAL,2025-08-18,2025-08-22,60.03,61.6283,57.361,65.3678,13,2.6689,20.78,0.5989,time,0.123043,0.098068,64.7171,1.7793,0.967624
2025-08-18,UAL,2025-08-18,2025-08-22,100.3502,102.877,95.517,110.0167,7,4.8332,17.69,0.5228,time,0.130362,0.107782,65.5678,3.2221,0.953525
2025-08-18,ELV,2025-08-18,2025-08-22,313.313,316.2334,299.0705,341.798,2,14.2425,5.84,0.2051,time,0.052995,0.070806,67.3481,9.495,0.915927
2025-08-25,BG,2025-08-25,2025-08-29,87.2972,84.1358,83.7069,94.4779,9,3.5904,-28.45,-0.8805,time,0.065175,0.116795,68.5259,2.3936,0.977448
2025-08-25,BLDR,2025-08-25,2025-08-29,142.3222,138.5413,133.2825,160.4015,3,9.0396,-11.34,-0.4183,time,0.055304,0.109617,65.0287,6.0264,0.972107
2025-08-25,CFG,2025-08-25,2025-08-29,50.6906,52.2277,49.1756,53.7206,23,1.515,35.35,1.0146,time,0.051574,0.084366,68.482,1.01,0.937685
2025-08-25,CCL,2025-08-25,2025-08-29,31.1411,31.8581,29.7793,33.8647,25,1.3618,17.92,0.5265,time,0.051747,0.076711,60.5898,0.9079,0.931751
2025-08-25,RCL,2025-08-25,2025-08-29,345.0147,362.8568,330.1132,374.8176,2,14.9014,35.68,1.1973,time,0.09785,0.096802,69.2799,9.9343,0.921068
2025-09-08,AVGO,2025-09-08,2025-09-12,343.0927,359.5101,324.4413,380.3956,1,18.6514,16.42,0.8802,time,0.085015,0.076021,66.8835,12.4343,0.984103
2025-09-08,LEN,2025-09-08,2025-09-10,141.6415,136.1309,136.2672,152.3901,6,5.3743,-33.06,-1.0254,stop,0.065725,0.08762,68.0743,3.5829,0.962051
2025-09-08,MU,2025-09-08,2025-09-11,130.6806,142.9468,124.4759,143.0898,5,6.2046,61.33,1.9769,target,0.076803,0.048527,64.7555,4.1364,0.948718
2025-09-08,CLX,2025-09-08,2025-09-10,126.8567,123.2469,123.3703,133.8296,10,3.4864,-36.1,-1.0354,stop,0.077073,0.044826,61.9118,2.3243,0.946154
2025-09-08,SWK,2025-09-08,2025-09-12,78.5885,77.4924,75.0807,85.6042,9,3.5079,-9.86,-0.3125,time,0.041434,0.053749,59.3804,2.3386,0.944103
2025-09-15,ORCL,2025-09-15,2025-09-19,306.7565,308.3513,282.2904,355.6886,1,24.4661,1.59,0.0652,time,0.255069,0.253131,66.7026,16.3107,0.999441
2025-09-15,CNC,2025-09-15,2025-09-19,33.2732,31.7382,31.2472,37.3254,17,2.0261,-26.1,-0.7576,time,0.147688,0.15446,67.4841,1.3507,0.964246
2025-09-15,SMCI,2025-09-15,2025-09-19,45.2752,45.7642,42.6909,50.4438,13,2.5843,6.36,0.1892,time,0.113586,0.063578,54.7619,1.7229,0.949721
2025-09-15,TKO,2025-09-15,2025-09-19,206.7165,200.9089,199.5347,221.0801,4,7.1818,-23.23,-0.8087,time,0.043505,0.098784,69.6355,4.7879,0.940782
2025-09-15,ETN,2025-09-15,2025-09-19,370.39,374.1255,358.8914,393.3871,3,11.4986,11.21,0.3249,time,0.048334,0.059413,66.691,7.6657,0.92514
2025-09-22,FTNT,2025-09-22,2025-09-26,83.2131,84.2357,80.3685,88.9024,12,2.8446,12.27,0.3595,time,0.056852,0.062051,66.268,1.8964,0.961853
2025-09-22,SWKS,2025-09-22,2025-09-26,79.7297,79.4305,76.06,87.0689,9,3.6696,-2.69,-0.0815,time,0.060301,0.051265,62.9942,2.4464,0.949864
2025-09-22,CDNS,2025-09-22,2025-09-25,370.37,352.0958,352.4482,406.2135,1,17.9218,-18.27,-1.0197,stop,0.086963,0.053798,59.9152,11.9478,0.943869
2025-09-22,AAPL,2025-09-22,2025-09-26,248.5483,255.2045,240.8801,263.8847,4,7.6682,26.62,0.868,time,0.048832,0.055642,64.3965,5.1121,0.942234
2025-09-22,AXP,2025-09-22,2025-09-26,339.8495,341.3383,329.8777,359.7931,3,9.9718,4.47,0.1493,time,0.0486,0.043212,60.0122,6.6479,0.93406
2025-09-29,MCK,2025-09-29,2025-10-03,759.7289,737.3219,729.2779,820.6311,1,30.4511,-22.41,-0.7358,time,0.089129,0.106415,68.3041,20.3007,0.973607
2025-09-29,DVN,2025-09-29,2025-09-30,36.8468,35.1306,35.1657,40.209,20,1.6811,-34.32,-1.0209,stop,0.089223,0.064154,62.7049,1.1207,0.961877
2025-09-29,ALB,2025-09-29,2025-09-30,90.6706,83.8581,83.942,104.1277,5,6.7286,-34.06,-1.0125,stop,0.076491,0.080451,60.1194,4.4857,0.958944
2025-09-29,EQT,2025-09-29,2025-10-03,54.014,55.974,51.7168,58.6082,15,2.2971,29.4,0.8532,time,0.099004,0.047674,69.7369,1.5314,0.950733
2025-09-29,APA,2025-09-29,2025-10-03,24.3844,24.5155,22.8447,27.4636,22,1.5396,2.88,0.0851,time,0.051533,0.085275,68.0,1.0264,0.938416
2025-10-06,COIN,2025-10-06,2025-10-07,390.7203,366.0699,366.4364,439.2882,1,24.2839,-24.65,-1.0151,stop,0.215714,0.176387,68.4053,16.1893,0.990857
2025-10-06,CEG,2025-10-06,2025-10-10,367.9976,368.1215,346.962,410.069,1,21.0357,0.12,0.0059,time,0.08676,0.112897,64.1126,14.0238,0.970857
2025-10-06,LW,2025-10-06,2025-10-10,62.7227,63.6863,59.5562,69.0557,11,3.1665,10.6,0.3043,time,0.13908,0.114853,68.6371,2.111,0.966286
2025-10-06,AES,2025-10-06,2025-10-10,14.6146,14.0559,13.751,16.3417,40,0.8636,-22.35,-0.6469,time,0.101208,0.131988,63.9138,0.5757,0.964
2025-10-06,DDOG,2025-10-06,2025-10-10,153.2631,158.5813,145.862,168.0653,4,7.4011,21.27,0.7186,time,0.09168,0.112234,69.0925,4.9341,0.961143
2025-10-13,DELL,2025-10-13,2025-10-17,155.7056,149.4404,144.312,178.4927,3,11.3936,-18.8,-0.5499,time,0.069845,0.141201,60.5472,7.5957,0.969822
2025-10-13,PEP,2025-10-13,2025-10-17,148.7986,153.5563,144.8172,156.7615,8,3.9814,38.06,1.195,time,0.05705,0.058691,68.1946,2.6543,0.95858
2025-10-13,SMCI,2025-10-13,2025-10-17,54.8648,52.1278,50.4195,63.7555,7,4.4454,-19.16,-0.6157,time,0.017321,0.153897,64.1742,2.9636,0.953254
2025-10-13,CEG,2025-10-13,2025-10-17,376.6963,386.1135,352.9188,424.2515,1,23.7776,9.42,0.3961,time,0.023583,0.113599,58.9295,15.8517,0.936095
2025-10-13,WAT,2025-10-13,2025-10-17,329.349,334.2554,314.6844,358.6783,2,14.6646,9.81,0.3346,time,0.007948,0.100143,67.2765,9.7764,0.934911
2025-10-20,EL,2025-10-20,2025-10-22,103.7236,97.5157,97.6133,115.9443,5,6.1104,-31.04,-1.016,stop,0.1498,0.162936,66.5342,4.0736,0.973797
2025-10-20,PLD,2025-10-20,2025-10-24,125.3252,126.3036,120.7277,134.5202,7,4.5975,6.85,0.2128,time,0.115526,0.08661,69.2338,3.065,0.96631
2025-10-20,NEM,2025-10-20,2025-10-21,93.9539,88.7093,88.7981,104.2653,6,5.1557,-31.47,-1.0172,stop,0.066126,0.064751,59.9425,3.4371,0.93369
2025-10-20,BF-B,2025-10-20,2025-10-24,28.979,27.9221,27.7715,31.394,28,1.2075,-29.59,-0.8753,time,0.075281,0.05941,64.8014,0.805,0.924064
